path,sharpe,pnl,max_dd_pct,null_sharpe
27,-0.12249174815128064,-88544.61429809566,30.845112464965812,-0.07127980242591556
28,-0.1603909288039618,-108199.71141174316,26.202265185363764,-0.1788591094324832
29,0.020047083939904016,12107.190650024422,21.151946964721674,0.2355644234183816
30,0.08544368104536844,31983.78037475585,13.407384997070313,0.17592549326449225
31,-0.2889904039657147,-224635.81963256834,34.52394645812989,-0.08511989186720385
32,-0.015497939792801785,-9225.00006652833,22.39277747857666,-0.2038221728455583
33,0.27186990867197974,180272.9564440918,12.92385051757812,-0.11018300562328597
34,0.20728248351044573,128619.45867919925,12.804452501220709,-0.18218717302814735
35,-0.260275427724619,-128911.30413208008,23.38482393920899,-0.29282672419352024
36,-0.24045069983282108,-176181.84087097168,38.93218550164795,-0.05631790320598974
37,0.07219302333284075,45745.13380371095,13.184052136474604,0.04633592860868589
38,-0.44704429067850115,-267555.5416821289,40.99547599633787,0.05094606943728533
39,-0.1856806912113674,-110224.90479248046,18.73542803601074,0.13048671890935903
40,0.2759836132508785,167402.7517956543,16.399716984130837,-0.27987178589970846
41,-0.2257928619508865,-174749.21426513675,28.13707490319825,-0.29175591547383023
42,-0.1653186839760178,-103402.44513671874,26.185380264160152,0.19897978533789046
43,-0.36680542317962006,-298088.6294396973,50.61351497229004,-0.007139161328393925
44,-0.3037742470022708,-185429.520435791,26.24141553002929,-0.1643699468155486
45,0.08245813894223189,55521.80990844726,24.46194949499512,0.21035109596007243
46,0.44489104159371673,196782.93480102537,7.9138305009765775,-0.2979930201087873
47,-0.13054744051730993,-78957.7152734375,23.658129944580082,-0.5149347947028831
48,-0.28791092091246784,-175104.4509655762,26.548263071044932,0.09269857009536206
49,-0.39824176606724754,-293168.53398437495,39.39789140673828,0.28447818419929755
50,-0.1433297153597525,-70836.75449707032,20.13680846594238,0.23491712486465666
51,0.029899812316641454,18912.140209960955,20.908579451049807,-0.6206984246818681
52,-0.42278882742964247,-356317.95991088863,35.63179599108887,0.21106413470341137
53,-0.05093252390948732,-36760.485401001,15.562766975463868,0.39252583497003396
54,0.10023292621052782,40797.41734985352,13.919628024780273,0.21516957956091157
55,-0.6722718220692341,-407440.68541320803,42.80547653851318,0.7131301719558529
56,-0.09257320671030397,-62787.23517578127,30.441764956542965,0.30040660059466223
57,-0.7299115981151999,-440634.8812731934,49.45141441613769,0.18178136317627325
58,0.0480726138211224,26200.13028808592,16.338886977172866,0.22915718231121726
